code,mdc,pdc,cc,maincc,ccrow,hiv_ax,trauma,sex,accpdx,ageduse,agemin,agemax,agedmin
M750,08,8M,0,,0,,N,B,Y,N,1,124,0
O822,14,14A,0,,0,,N,F,Y,N,9,60,0
M8908,08,8R,0,,0,,N,B,Y,N,0,124,0
Z559,23,23D,0,,0,,N,B,Y,N,0,124,0
M7145,08,8M,0,,0,,N,B,Y,N,0,124,0
Z8923,30,,0,,0,,N,B,N,N,0,124,0
H443,02,2D,0,,0,,N,B,Y,N,0,124,0
M8156,08,8J,0,,0,,N,B,Y,N,1,124,0
S649,01,1J,0,,0,,0,B,Y,N,0,124,0
M6128,08,8M,0,,0,,N,B,Y,N,0,124,0
T655,21,21C,0,,0,,N,B,Y,N,0,124,0
L661,09,9C,0,,0,,N,B,Y,N,0,124,0
N319,11,11H,0,,0,,N,B,Y,N,0,124,0
P373,15,,0,,0,,N,B,Y,N,0,0,0
M5414,01,1J,0,,0,E,N,B,Y,N,0,124,0
P916,15,,0,,0,,N,B,Y,N,0,0,0
M872,08,8J,0,,0,,N,B,Y,N,0,124,0
E066,10,10E,0,,0,,N,B,Y,N,0,124,0
E280,13,13F,0,,0,,N,F,Y,N,0,124,0
Q968,12,12E,0,,0,,N,B,Y,N,0,124,0
Z441,23,23A,0,,0,,N,B,Y,N,0,124,0
T506,21,21C,0,,0,,N,B,Y,N,0,124,0
Q045,01,1U,0,,0,,N,B,Y,N,0,124,0
M7190,08,8M,0,,0,,N,B,Y,N,0,124,0
G811,01,1D,0,,0,,N,B,Y,N,0,124,0
F229,19,19B,0,,0,,N,B,Y,N,0,124,0
M1318,08,8K,0,,0,,N,B,Y,N,0,124,0
S660,08,8P,0,,0,,0,B,Y,N,0,124,0
M4830,08,8H,0,,0,,N,B,Y,N,0,124,0
M450,08,8F,0,,0,,N,B,Y,N,16,124,0
P544,15,,0,,0,,N,B,Y,N,0,0,0
P368,15,,0,,0,,N,B,Y,N,0,0,0
S52212,08,8P,0,,0,,7,B,Y,N,0,124,0
Z589,23,23D,0,,0,,N,B,Y,N,0,124,0
M1104,08,8J,0,,0,,N,B,Y,N,0,124,0
H651,03,3D,0,,0,,N,B,Y,N,0,124,0
D383,04,4M,0,,0,,N,B,Y,N,0,124,0
I38,05,5K,0,,0,D,N,B,Y,N,0,124,0
A564,03,3D,0,,0,,N,B,Y,N,1,124,0
O989,14,14B,0,,0,,N,F,Y,N,9,60,0
R463,19,19L,0,,0,,N,B,Y,N,0,124,0
P921,15,,0,,0,,N,B,Y,N,0,0,0
S644,01,1J,0,,0,,0,B,Y,N,0,124,0
M140,08,8J,0,,0,,N,B,N,N,16,124,0
M8955,08,8R,0,,0,,N,B,Y,N,0,124,0
M2485,08,8R,0,,0,,N,B,Y,N,0,124,0
M2313,08,8Q,0,,0,,N,B,Y,N,0,124,0
M702,08,8M,0,,0,,N,B,Y,N,0,124,0
O228,14,14B,0,,0,,N,F,Y,N,9,60,0
S82111,08,8Q,0,,0,,8,B,Y,N,0,124,0
E138,10,10A,0,,0,,N,B,Y,N,0,124,0
Z274,23,23D,0,,0,,N,B,Y,N,0,124,0
M0605,08,8F,0,,0,,N,B,Y,N,16,124,0
F339,19,19C,0,,0,,N,B,Y,N,0,124,0
Z440,23,23A,0,,0,,N,B,Y,N,0,124,0
M8501,08,8J,0,,0,,N,B,Y,N,0,124,0
Q738,08,8R,0,,0,,N,B,Y,N,0,124,0
E148,10,10A,0,,0,,N,B,Y,N,0,124,0
M224,08,8Q,0,,0,,N,B,Y,N,0,124,0
G372,01,1E,0,,0,,N,B,Y,N,0,124,0
E160,10,10E,0,,0,,N,B,Y,N,0,124,0
M8006,08,8E,0,,0,,N,F,Y,N,31,124,0
R740,23,23B,0,,0,,N,B,Y,N,0,124,0
E164,10,10E,0,,0,,N,B,Y,N,0,124,0
M6804,08,8M,0,,0,,N,B,N,N,0,124,0
M0206,08,8J,0,,0,,N,B,Y,N,0,124,0
M1223,08,8J,0,,0,,N,B,Y,N,0,124,0
M4391,08,8H,0,,0,,N,B,Y,N,0,124,0
D1030,03,3H,0,,0,,N,B,Y,N,0,124,0
O350,14,14B,0,,0,,N,F,Y,N,9,60,0
M2102,08,8R,0,,0,,N,B,Y,N,0,124,0
M4381,08,8H,0,,0,,N,B,Y,N,0,124,0
A568,13,13E,0,,0,,N,B,Y,N,0,124,0
Z548,23,23D,0,,0,,N,B,Y,N,0,124,0
M4137,08,8H,0,,0,,N,B,Y,N,0,124,0
G461,01,1G,0,,0,,N,B,N,N,0,124,0
E229,10,10E,0,,0,,N,B,Y,N,0,124,0
T372,21,21C,0,,0,,N,B,Y,N,0,124,0
E231,10,10E,0,,0,,N,B,Y,N,0,124,0
M7928,01,1J,0,,0,E,N,B,Y,N,0,124,0
E236,10,10E,0,,0,,N,B,Y,N,0,124,0
R894,23,23B,0,,0,,N,B,Y,N,0,124,0
L705,09,9D,0,,0,,N,F,Y,N,0,124,0
S5271,08,8Q,0,,0,,7,B,Y,N,0,124,0
R162,07,7D,0,,0,,N,B,Y,N,0,124,0
A281,18,18H,0,,0,,N,B,Y,N,0,124,0
M940,04,4Q,0,,0,,N,B,Y,N,0,124,0
R893,23,23B,0,,0,,N,B,Y,N,0,124,0
T0210,08,8R,0,,0,,0,B,Y,N,0,124,0
E261,10,10E,0,,0,,N,B,Y,N,0,124,0
M2409,08,8R,0,,0,,N,B,Y,N,0,124,0
M7911,08,8L,0,,0,,N,B,Y,N,0,124,0
Q998,13,13F,0,,0,,N,B,Y,N,0,124,0
M2194,08,8R,0,,0,,N,B,Y,N,0,124,0
M2423,08,8M,0,,0,,N,B,Y,N,0,124,0
A988,18,18F,0,,0,,N,B,Y,N,0,124,0
L218,09,9D,0,,0,,N,B,Y,N,0,124,0
C761,04,4M,0,,0,,N,B,Y,N,0,124,0
O631,14,14A,0,,0,,N,F,Y,N,9,60,0
Z108,23,23D,0,,0,,N,B,Y,N,0,124,0
M7186,08,8M,0,,0,,N,B,Y,N,0,124,0
M2339,08,8Q,0,,0,,N,B,Y,N,0,124,0
S52519,08,8P,0,,0,,7,B,Y,N,0,124,0
S52110,08,8P,0,,0,,7,B,Y,N,0,124,0
D1035,03,3H,0,,0,,N,B,Y,N,0,124,0
M2159,01,1J,0,,0,,N,B,Y,N,0,124,0
M2567,08,8L,0,,0,,N,B,Y,N,0,124,0
M738,08,8M,0,,0,,N,B,N,N,0,124,0
T202,22,22C,0,,0,,N,B,Y,N,0,124,0
T306,22,22C,0,,0,,N,B,Y,N,0,124,0
T013,21,21A,0,,0,,0,B,Y,N,0,124,0
K0381,03,3H,0,,0,,N,B,Y,Y,0,124,28
S652,21,21A,0,,0,,0,B,Y,N,0,124,0
S9201,08,8Q,0,,0,,0,B,Y,N,0,124,0
O028,14,14H,0,,0,,N,F,Y,N,9,60,0
M964,08,8H,0,,0,,N,B,Y,N,0,124,0
M4158,08,8H,0,,0,,N,B,Y,N,0,124,0
P031,15,,0,,0,,N,B,Y,N,0,0,0
O661,14,14A,0,,0,,N,F,Y,N,9,60,0
S119,21,21A,0,,0,,0,B,Y,N,0,124,0
I469,05,5L,0,,0,,N,B,Y,N,0,124,0
B951,30,,0,,0,,N,B,N,N,0,124,0
M0116,08,8G,0,,0,D,N,B,N,N,0,124,0
C740,10,10E,0,,0,,N,B,Y,N,0,124,0
T0251,21,21A,0,,0,,8,B,Y,N,0,124,0
T529,21,21C,0,,0,,N,B,Y,N,0,124,0
N838,13,13F,0,,0,,N,F,Y,N,0,124,0
C480,17,17C,0,,0,,N,B,Y,N,0,124,0
E45,10,10C,0,,0,E,N,B,Y,N,0,124,0
T296,22,22C,0,,0,,N,B,Y,N,0,124,0
E501,02,2D,0,,0,E,N,B,Y,N,0,124,0
F812,19,19J,0,,0,,N,B,Y,Y,0,124,28
M4703,01,1U,0,,0,,N,B,Y,N,0,124,0
O718,14,14A,0,,0,,N,F,Y,N,9,60,0
N834,13,13F,0,,0,,N,F,Y,N,0,124,0
S8260,08,8Q,0,,0,,0,B,Y,N,0,124,0
M2177,08,8R,0,,0,,N,B,Y,N,0,124,0
E518,10,10B,0,,0,E,N,B,Y,N,0,124,0
E519,10,10B,0,,0,E,N,B,Y,N,0,124,0
A217,18,18H,0,,0,,N,B,Y,N,0,124,0
E530,10,10C,0,,0,E,N,B,Y,N,0,124,0
T701,03,3D,0,,0,,N,B,Y,N,0,124,0
F919,19,19J,0,,0,,N,B,Y,N,0,124,0
M1025,08,8J,0,,0,,N,B,Y,N,0,124,0
Q659,08,8R,0,,0,,N,B,Y,N,0,124,0
D1002,03,3H,0,,0,,N,B,Y,N,0,124,0
Q773,08,8R,0,,0,,N,B,Y,N,0,124,0
E561,10,10C,0,,0,E,N,B,Y,N,0,124,0
E568,10,10C,0,,0,E,N,B,Y,N,0,124,0
K0610,03,3H,0,,0,,N,B,Y,Y,0,124,28
P834,15,,0,,0,,N,B,Y,N,0,0,0
M029,08,8J,0,,0,,N,B,Y,N,0,124,0
N051,11,11H,0,,0,E,N,B,Y,N,0,124,0
E614,10,10C,0,,0,E,N,B,Y,N,0,124,0
H213,02,2D,0,,0,,N,B,Y,N,0,124,0
L928,09,9D,0,,0,,N,B,Y,N,0,124,0
P700,15,,0,,0,,N,B,Y,N,0,0,0
E618,10,10C,0,,0,E,N,B,Y,N,0,124,0
B689,06,6L,0,,0,,N,B,Y,N,0,124,0
S004,09,9H,0,,0,,0,B,Y,N,0,124,0
M232,08,8Q,0,,0,,N,B,Y,N,0,124,0
M6747,08,8M,0,,0,,N,B,Y,N,0,124,0
E639,10,10C,0,,0,E,N,B,Y,N,0,124,0
S42010,08,8Q,0,,0,,0,B,Y,N,0,124,0
Q6883,08,8R,0,,0,,N,B,Y,N,0,124,0
T031,08,8R,0,,0,,0,B,Y,N,0,124,0
M9395,08,8J,0,,0,,N,B,Y,N,0,124,0
K0025,03,3H,0,,0,,N,B,Y,Y,0,124,28
T006,09,9H,0,,0,,0,B,Y,N,0,124,0
M2391,08,8Q,0,,0,,N,B,Y,N,0,124,0
M7263,08,8M,0,,0,,N,B,Y,N,0,124,0
E661,10,10C,0,,0,,N,B,Y,N,0,124,0
B529,18,18C,0,,0,,N,B,Y,N,0,124,0
M2427,08,8M,0,,0,,N,B,Y,N,0,124,0
T929,30,,0,,0,,N,B,N,N,0,124,0
J323,03,3D,0,,0,,N,B,Y,N,0,124,0
H818,03,3B,0,,0,,N,B,Y,N,0,124,0
L020,09,9G,0,,0,,N,B,Y,N,0,124,0
N302,11,11D,0,,0,,N,B,Y,N,0,124,0
M8910,08,8R,0,,0,,N,B,Y,N,0,19,0
M1396,08,8K,0,,0,E,N,B,Y,N,0,124,0
M8335,08,8J,0,,0,,N,B,Y,N,16,124,0
Q653,08,8R,0,,0,,N,B,Y,N,0,124,0
Z590,23,23D,0,,0,,N,B,Y,N,0,124,0
M0125,08,8G,0,,0,,N,B,N,N,0,124,0
G252,01,1U,0,,0,,N,B,Y,N,0,124,0
N031,11,11H,0,,0,E,N,B,Y,Y,0,124,28
S600,09,9H,0,,0,,0,B,Y,N,0,124,0
T465,21,21C,0,,0,,N,B,Y,N,0,124,0
M7951,08,8R,0,,0,,N,B,Y,N,0,124,0
M4629,08,8D,0,,0,,N,B,Y,N,0,124,0
M4892,08,8H,0,,0,,N,B,Y,N,0,124,0
E858,08,8S,0,,0,,N,B,Y,N,0,124,0
M2453,08,8R,0,,0,,N,B,Y,N,0,124,0
D417,11,11C,0,,0,,N,B,Y,N,0,124,0
I7000,05,5F,0,,0,,N,B,Y,N,1,124,0
M4115,08,8H,0,,0,,N,B,Y,N,0,124,0
M2438,08,8R,0,,0,,N,B,Y,N,0,124,0
E742,10,10D,0,,0,,N,B,Y,N,0,124,0
C098,03,3A,0,,0,,N,B,Y,N,0,124,0
T172,03,3G,0,,0,,N,B,Y,N,0,124,0
E90,10,10C,0,,0,,N,B,N,N,0,124,0
A773,18,18H,0,,0,,N,B,Y,N,0,124,0
L119,09,9B,0,,0,,N,B,Y,N,0,124,0
N074,11,11H,0,,0,,N,B,Y,N,0,124,0
A836,01,1K,0,,0,,N,B,Y,N,0,124,0
M8318,08,8J,0,,0,,N,B,Y,N,31,124,0
H808,03,3G,0,,0,,N,B,Y,N,0,124,0
E756,10,10D,0,,0,,N,B,Y,N,0,124,0
T941,30,,0,,0,,N,B,N,N,0,124,0
Q898,15,,0,,0,,N,B,Y,N,0,124,0
M7113,08,8M,0,,0,,N,B,Y,N,0,124,0
S7240,08,8A,0,,0,,8,B,Y,N,0,124,0
L401,09,9B,0,,0,,N,B,Y,N,0,124,0
M4797,08,8H,0,,0,,N,B,Y,N,0,124,0
E761,10,10D,0,,0,,N,B,Y,N,0,124,0
O838,14,14A,0,,0,,N,F,Y,N,9,60,0
M2180,08,8R,0,,0,,N,B,Y,N,0,124,0
K0114,03,3H,0,,0,,N,B,Y,Y,0,124,28
D159,04,4M,0,,0,,N,B,Y,N,0,124,0
E783,10,10D,0,,0,,N,B,Y,N,0,124,0
Z514,23,23D,0,,0,,N,B,Y,N,0,124,0
K0719,03,3H,0,,0,,N,B,Y,N,0,124,0
M8782,08,8J,0,,0,,N,B,Y,N,0,124,0
K558,06,6J,0,,0,,N,B,Y,N,0,124,0
S259,21,21A,0,,0,,0,B,Y,N,0,124,0
M6148,08,8M,0,,0,,N,B,Y,N,0,124,0
S831,08,8Q,0,,0,,0,B,Y,N,0,124,0
H208,02,2D,0,,0,,N,B,Y,N,0,124,0
C768,17,17C,0,,0,,N,B,Y,N,0,124,0
S942,01,1J,0,,0,,8,B,Y,N,0,124,0
K081,03,3H,0,,0,,N,B,Y,Y,0,124,28
M7620,08,8M,0,,0,,N,B,Y,N,0,124,0
U837,30,,0,,0,,N,B,N,N,0,124,0
Z908,30,,0,,0,,N,B,N,N,0,124,0
F1754,20,20B,0,,0,,N,B,Y,N,0,124,0
E807,07,7D,0,,0,,N,B,Y,N,0,124,0
M4147,08,8H,0,,0,,N,B,Y,N,0,124,0
M8206,08,8J,0,,0,,N,B,N,N,0,124,0
Z385,15,,0,,0,,N,B,Y,N,0,0,0
S653,21,21A,0,,0,,0,B,Y,N,0,124,0
S9230,08,8P,0,,0,,0,B,Y,N,0,124,0
M8496,08,8R,0,,0,,N,B,Y,N,0,124,0
E838,10,10D,0,,0,,N,B,Y,N,0,124,0
M7269,08,8M,0,,0,,N,B,Y,N,0,124,0
M6143,08,8M,0,,0,,N,B,Y,N,0,124,0
P920,15,,0,,0,,N,B,Y,N,0,0,0
Q179,03,3G,0,,0,,N,B,Y,N,0,124,0
O069,14,14H,0,,0,,N,F,Y,N,9,60,0
E851,08,8S,0,,0,,N,B,Y,N,0,124,0
E853,08,8S,0,,0,,N,B,Y,N,0,124,0
J120,04,4C,0,,0,,N,B,Y,N,0,124,0
M2396,08,8Q,0,,0,,N,B,Y,N,0,124,0
T111,21,21A,0,,0,,0,B,Y,N,0,124,0
E228,10,10E,0,,0,,N,B,Y,N,0,124,0
S52119,08,8P,0,,0,,7,B,Y,N,0,124,0
S02501,03,3H,0,,0,,0,B,Y,N,0,124,0
S810,21,21A,0,,0,,0,B,Y,N,0,124,0
G820,01,1A,0,,0,,N,B,Y,N,0,124,0
S298,21,21A,0,,0,,0,B,Y,N,0,124,0
M4605,08,8H,0,,0,,N,B,Y,N,0,124,0
M803,08,8E,0,,0,,N,B,Y,N,0,124,0
I780,05,5F,0,,0,,N,B,Y,N,0,124,0
Q510,13,13F,0,,0,,N,F,Y,N,0,124,0
P007,15,,0,,0,,N,B,Y,N,0,0,0
M2403,08,8R,0,,0,,N,B,Y,N,0,124,0
E889,10,10D,0,,0,,N,B,Y,N,0,124,0
M6263,08,8M,0,,0,,N,B,Y,N,0,124,0
N280,11,11K,0,,0,,N,B,Y,N,0,124,0
N702,13,13E,0,,0,,N,F,Y,N,0,124,0
M7117,08,8M,0,,0,,N,B,Y,N,0,124,0
E895,10,10E,0,,0,,N,M,Y,N,0,124,0
I972,09,9F,0,,0,,N,B,Y,N,1,124,0
D899,16,16C,0,,0,,N,B,Y,N,0,124,0
M1220,08,8J,0,,0,,N,B,Y,N,0,124,0
M4607,08,8H,0,,0,,N,B,Y,N,0,124,0
R867,23,23B,0,,0,,N,M,Y,N,0,124,0
S82318,08,8Q,0,,0,,8,B,Y,N,0,124,0
M7105,08,8M,0,,0,,N,B,Y,N,0,124,0
G474,01,1U,0,,0,,N,B,Y,N,0,124,0
M879,08,8J,0,,0,,N,B,Y,N,0,124,0
M6790,08,8M,0,,0,,N,B,Y,N,0,124,0
K0011,03,3H,0,,0,,N,B,Y,Y,0,124,28
A513,09,9C,0,,0,,N,B,Y,N,1,124,0
K632,06,6J,0,,0,,N,B,Y,N,0,124,0
E722,10,10D,0,,0,,N,B,Y,N,0,124,0
K910,06,6H,0,,0,,N,B,Y,N,0,124,0
Z861,30,,0,,0,,N,B,N,N,0,124,0
T183,06,6J,0,,0,,N,B,Y,N,0,124,0
M4722,08,8H,0,,0,,N,B,Y,N,0,124,0
B270,18,18F,0,,0,,N,B,Y,N,0,124,0
M8639,08,8D,0,,0,,N,B,Y,N,0,124,0
E711,10,10D,0,,0,,N,B,Y,N,0,124,0
P290,15,,0,,0,,N,B,Y,N,0,0,0
L951,09,9C,0,,0,,N,B,Y,N,0,124,0
Q810,09,9B,0,,0,,N,B,Y,N,0,124,0
A509,18,18H,0,,0,,N,B,Y,N,0,124,0
C631,12,12A,0,,0,,N,M,Y,N,0,124,0
M4050,08,8H,0,,0,,N,B,Y,N,0,124,0
Z465,06,6J,0,,0,,N,B,Y,N,0,124,0
F719,19,19K,0,,0,,N,B,Y,N,0,124,0
Z115,23,23D,0,,0,,N,B,Y,N,0,124,0
T653,21,21C,0,,0,,N,B,Y,N,0,124,0
M2524,08,8R,0,,0,,N,B,Y,N,0,124,0
K0500,03,3H,0,,0,,N,B,Y,Y,0,124,28
O269,14,14B,0,,0,,N,F,Y,N,9,60,0
M2140,08,8R,0,,0,,N,B,Y,N,0,124,0
I349,05,5K,0,,0,,N,B,Y,N,0,124,0
D304,11,11C,0,,0,,N,B,Y,N,0,124,0
O694,14,14A,0,,0,,N,F,Y,N,9,60,0
N891,13,13F,0,,0,,N,F,Y,N,0,124,0
D411,11,11C,0,,0,,N,B,Y,N,0,124,0
D510,16,16A,0,,0,E,N,B,Y,N,0,124,0
B481,18,18G,0,,0,,N,B,Y,N,0,124,0
D176,12,12E,0,,0,,N,M,Y,N,0,124,0
F801,19,19J,0,,0,,N,B,Y,Y,0,124,28
N342,11,11D,0,,0,,N,B,Y,N,0,124,0
B830,18,18H,0,,0,,N,B,Y,N,0,124,0
Z526,30,,0,,0,,N,B,N,N,0,124,0
S751,21,21A,0,,0,,8,B,Y,N,0,124,0
M0201,08,8J,0,,0,,N,B,Y,N,0,124,0
M4211,08,8J,0,,0,,N,B,Y,N,16,124,0
S6250,08,8P,0,,0,,0,B,Y,N,0,124,0
N734,13,13E,0,,0,,N,F,Y,N,0,124,0
M6100,08,8M,0,,0,,N,B,Y,N,0,124,0
M1257,08,8J,0,,0,,N,B,Y,N,0,124,0
T320,22,22C,0,,0,,N,B,Y,N,0,124,0
S748,01,1J,0,,0,,0,B,Y,N,0,124,0
Q785,08,8R,0,,0,,N,B,Y,N,0,124,0
L721,09,9D,0,,0,,N,B,Y,N,0,124,0
M215,01,1J,0,,0,,N,B,Y,N,0,124,0
E341,10,10E,0,,0,,N,B,Y,N,0,124,0
Q7132,08,8R,0,,0,,N,B,Y,N,0,124,0
T690,21,21E,0,,0,,N,B,Y,N,0,124,0
O683,14,14A,0,,0,,N,F,Y,N,9,60,0
M131,08,8K,0,,0,,N,B,Y,N,0,124,0
Q954,23,23D,0,,0,,N,B,Y,N,0,124,0
S82101,08,8Q,0,,0,,0,B,Y,N,0,124,0
M4726,08,8H,0,,0,,N,B,Y,N,0,124,0
M4705,01,1U,0,,0,,N,B,Y,N,0,124,0
M6620,08,8M,0,,0,,N,B,Y,N,0,124,0
M0839,08,8F,0,,0,,N,B,Y,N,0,124,0
M8387,08,8J,0,,0,,N,B,Y,N,16,124,0
F2043,19,19B,0,,0,,N,B,Y,N,0,124,0
M8632,08,8D,0,,0,,N,B,Y,N,0,124,0
M873,08,8J,0,,0,,N,B,Y,N,0,124,0
M165,08,8J,0,,0,,N,B,Y,N,0,124,0
Q848,09,9D,0,,0,,N,B,Y,N,0,124,0
J634,04,4P,0,,0,,N,B,Y,N,1,124,0
E803,10,10D,0,,0,,N,B,Y,N,0,124,0
T135,08,8Q,0,,0,,0,B,Y,N,0,124,0
E52,10,10C,0,,0,E,N,B,Y,N,0,124,0
R11,06,6H,0,,0,,N,B,Y,N,0,124,0
S013,03,3G,0,,0,,0,B,Y,N,0,124,0
H722,03,3G,0,,0,,N,B,Y,N,0,124,0
Q600,11,11H,0,,0,,N,B,Y,N,0,124,0
S042,01,1J,0,,0,,0,B,Y,N,0,124,0
B432,09,9C,0,,0,,N,B,Y,N,0,124,0
T638,21,21C,0,,0,,N,B,Y,N,0,124,0
M8111,08,8J,0,,0,,N,F,Y,N,1,124,0
Q683,08,8R,0,,0,,N,B,Y,N,0,124,0
M0131,08,8G,0,,0,,N,B,N,N,0,124,0
K1321,03,3H,0,,0,E,N,B,Y,N,0,124,0
M145,08,8J,0,,0,,N,B,N,N,0,124,0
M8203,08,8J,0,,0,,N,B,N,N,0,124,0
S52514,08,8P,0,,0,,7,B,Y,N,0,124,0
O285,14,14E,0,,0,,N,F,Y,N,9,60,0
K0368,03,3H,0,,0,,N,B,Y,Y,0,124,28
M8566,08,8J,0,,0,,N,B,Y,N,0,124,0
A168,04,4C,0,,0,D,N,B,Y,N,0,124,0
T936,30,,0,,0,,N,B,N,N,0,124,0
S42317,08,8Q,0,,0,,7,B,Y,N,0,124,0
A710,02,2A,0,,0,,N,B,Y,N,0,124,0
K101,03,3H,0,,0,,N,B,Y,N,0,124,0
Z978,30,,0,,0,,N,B,N,N,0,124,0
M816,08,8J,0,,0,,N,B,Y,N,0,124,0
K060,03,3H,0,,0,,N,B,Y,Y,0,124,28
T528,21,21C,0,,0,,N,B,Y,N,0,124,0
M8929,08,8R,0,,0,,N,B,Y,N,0,19,0
Q386,03,3H,0,,0,,N,B,Y,N,0,124,0
K0681,03,3H,0,,0,,N,B,Y,Y,0,124,28
F711,19,19K,0,,0,,N,B,Y,N,0,124,0
M5310,01,1J,0,,0,,N,B,Y,N,0,124,0
S4211,08,8Q,0,,0,,0,B,Y,N,0,124,0
S82312,08,8Q,0,,0,,8,B,Y,N,0,124,0
M8726,08,8J,0,,0,,N,B,Y,N,0,124,0
M229,08,8Q,0,,0,,N,B,Y,N,0,124,0
M0621,08,8F,0,,0,,N,B,Y,N,0,124,0
E781,10,10D,0,,0,,N,B,Y,N,0,124,0
Q169,03,3G,0,,0,,N,B,Y,N,0,124,0
Z010,30,,0,,0,,N,B,N,N,0,124,0
S526,08,8P,0,,0,,0,B,Y,N,0,124,0
T485,21,21C,0,,0,,N,B,Y,N,0,124,0
M6887,08,8M,0,,0,,N,B,N,N,0,124,0
C0219,03,3A,0,,0,,N,B,Y,N,0,124,0
M4827,08,8H,0,,0,,N,B,Y,N,0,124,0
G454,01,1G,0,,0,,N,B,Y,N,0,124,0
Q241,05,5J,0,,0,,N,B,Y,N,0,124,0
B510,18,18C,0,,0,,N,B,Y,N,0,124,0
T011,21,21A,0,,0,,3,B,Y,N,0,124,0
M8511,08,8R,0,,0,,N,B,Y,N,0,124,0
M7133,08,8M,0,,0,,N,B,Y,N,0,124,0
M8131,08,8J,0,,0,,N,B,Y,N,0,124,0
L648,09,9D,0,,0,,N,B,Y,N,0,124,0
C511,13,13A,0,,0,,N,F,Y,N,0,124,0
P073,15,,0,,0,,N,B,Y,N,0,0,0
T533,21,21C,0,,0,,N,B,Y,N,0,124,0
F1704,20,20F,0,,0,,N,B,Y,N,0,124,0
M0646,08,8J,0,,0,,N,B,Y,N,0,124,0
M1204,08,8J,0,,0,,N,B,Y,N,0,124,0
T391,21,21C,0,,0,,N,B,Y,N,0,124,0
P949,15,,0,,0,,N,B,Y,N,0,0,0
T389,21,21C,0,,0,,N,B,Y,N,0,124,0
F1225,20,20F,0,,0,,N,B,Y,N,0,124,0
Q778,08,8R,0,,0,,N,B,Y,N,0,124,0
S834,08,8Q,0,,0,,0,B,Y,N,0,124,0
O335,14,14B,0,,0,,N,F,Y,N,9,60,0
T928,30,,0,,0,,N,B,N,N,0,124,0
F204,19,19B,0,,0,,N,B,Y,N,0,124,0
M6746,08,8M,0,,0,,N,B,Y,N,0,124,0
S363,06,6J,0,,0,,3,B,Y,N,0,124,0
F120,20,20F,0,,0,,N,B,Y,N,0,124,0
F1200,20,20F,0,,0,,N,B,Y,N,0,124,0
S02511,03,3H,0,,0,,0,B,Y,N,0,124,0
M545,08,8H,0,,0,,N,B,Y,N,0,124,0
M081,08,8F,0,,0,,N,B,Y,N,0,124,0
F1204,20,20F,0,,0,,N,B,Y,N,0,124,0
M6244,08,8L,0,,0,,N,B,Y,N,0,124,0
M0081,08,8G,0,,0,,N,B,Y,N,0,124,0
F121,20,20F,0,,0,,N,B,Y,N,0,124,0
M1093,08,8J,0,,0,,N,B,Y,N,0,124,0
I099,05,5R,0,,0,,N,B,Y,Y,0,124,28
M0513,04,4P,0,,0,,N,B,Y,N,16,124,0
F1222,20,20F,0,,0,,N,B,Y,N,0,124,0
M6264,08,8M,0,,0,,N,B,Y,N,0,124,0
F1224,20,20F,0,,0,,N,B,Y,N,0,124,0
M412,08,8H,0,,0,,N,B,Y,N,0,124,0
H447,02,2C,0,,0,,N,B,Y,N,0,124,0
S82110,08,8Q,0,,0,,8,B,Y,N,0,124,0
M8128,08,8J,0,,0,,N,B,Y,N,0,124,0
M7914,08,8L,0,,0,,N,B,Y,N,0,124,0
J381,03,3G,0,,0,,N,B,Y,N,0,124,0
O051,14,14H,0,,0,,N,F,Y,N,9,60,0
S666,08,8P,0,,0,,0,B,Y,N,0,124,0
E789,10,10D,0,,0,,N,B,Y,N,0,124,0
E768,10,10D,0,,0,,N,B,Y,N,0,124,0
S018,09,9H,0,,0,,0,B,Y,N,0,124,0
M843,08,8E,0,,0,,N,B,Y,N,0,124,0
F680,19,19H,0,,0,,N,B,Y,N,0,124,0
Q820,09,9D,0,,0,,N,B,Y,N,0,124,0
P029,15,,0,,0,,N,B,Y,N,0,0,0
B8312,09,9D,0,,0,,N,B,Y,N,0,124,0
M4363,08,8H,0,,0,,N,B,Y,N,0,124,0
M628,08,8M,0,,0,,N,B,Y,N,0,124,0
K0600,03,3H,0,,0,,N,B,Y,Y,0,124,28
D104,03,3G,0,,0,,N,B,Y,N,0,124,0
Q6880,08,8R,0,,0,,N,B,Y,N,0,124,0
K1408,03,3H,0,,0,,N,B,Y,N,0,124,0
A800,01,1K,0,,0,,N,B,Y,N,0,124,0
S855,21,21A,0,,0,,8,B,Y,N,0,124,0
Q163,03,3G,0,,0,,N,B,Y,N,0,124,0
Q382,03,3H,0,,0,,N,B,Y,N,0,124,0
Q060,01,1U,0,,0,,N,B,Y,N,0,124,0
M7243,08,8M,0,,0,,N,B,Y,N,0,124,0
M8700,08,8J,0,,0,,N,B,Y,N,0,124,0
O364,14,14B,0,,0,,N,F,Y,N,9,60,0
M1253,08,8J,0,,0,,N,B,Y,N,0,124,0
M6808,08,8M,0,,0,,N,B,N,N,0,124,0
Z355,30,,0,,0,,N,F,N,N,9,60,0
T470,21,21C,0,,0,,N,B,Y,N,0,124,0
M419,08,8H,0,,0,,N,B,Y,N,0,124,0
M8788,08,8J,0,,0,,N,B,Y,N,0,124,0
B690,01,1K,0,,0,,N,B,Y,N,0,124,0
T876,08,8R,0,,0,,N,B,Y,N,0,124,0
